student_id,skills,experience_years,course_grades,projects_completed,extracurriculars,job_offer
10375,C++;Java,1,91.93,1,0,1
10376,Python;Java;Data Analysis,0,98.15,3,4,0
10377,Data Analysis,5,91.82,0,2,0
10378,SQL;Machine Learning,1,76.3,8,4,0
10379,Data Analysis,1,92.86,0,4,0
10380,Python;Machine Learning,1,80.35,4,1,1
10381,Java;Data Analysis,1,71.11,7,0,0
10382,Java;Python;SQL,5,72.12,8,4,0
10383,Python;Data Analysis,0,68.95,8,4,1
10384,Java;Python;SQL,4,65.8,7,4,1
10385,SQL,2,67.38,5,0,1
10386,C++,3,62.53,5,1,1
10387,Data Analysis;C++;Java,2,95.54,8,4,0
10388,Python;C++,2,97.24,1,3,0
10389,SQL;Data Analysis;Machine Learning,3,83.47,2,1,0
10390,SQL,5,93.62,5,0,0
10391,Data Analysis,0,67.34,7,2,0
10392,Data Analysis;SQL,3,96.07,6,4,1
10393,Python,0,80.25,7,3,1
10394,Data Analysis,5,62.69,4,2,0
10395,SQL;C++,2,65.65,8,2,0
10396,Python;C++;SQL,0,72.36,5,4,1
10397,Machine Learning;SQL;C++,5,61.74,9,4,1
10398,Machine Learning;SQL,5,72.37,1,2,0
10399,Machine Learning;Data Analysis;Java,4,62.4,5,3,0
10400,Python,3,69.44,3,1,0
10401,Python;Machine Learning,4,70.63,4,4,0
10402,Data Analysis;SQL;C++,2,99.77,4,4,0
10403,SQL;C++,3,69.42,0,0,1
10404,SQL,2,69.57,9,4,1
10405,Machine Learning;SQL,4,87.47,4,0,1
10406,Java,5,94.37,9,2,1
10407,Data Analysis;Python,2,75.48,8,3,0
10408,Java;C++,3,95.02,7,0,0
10409,Java;SQL,3,73.61,7,0,1
10410,SQL;Python,2,67.88,2,1,0
10411,C++;Python,3,73.19,8,2,1
10412,Python;Data Analysis,5,84.37,8,0,1
10413,SQL,5,74.69,9,0,1
10414,SQL;Python;Java,3,86.92,6,2,1
10415,C++,2,69.48,5,4,0
10416,Data Analysis;C++;Java,4,88.04,8,3,0
10417,Python;Machine Learning,3,73.9,5,2,1
10418,Python;Data Analysis,3,78.23,2,1,0
10419,Data Analysis,3,82.31,5,1,0
10420,C++;Machine Learning,3,87.45,1,3,1
10421,Python;SQL;Data Analysis,2,69.55,1,1,1
10422,Java;Machine Learning,4,93.44,6,2,1
10423,Python,4,88.87,7,4,1
10424,C++;Java,0,69.36,6,1,1
10425,Machine Learning,3,99.0,4,2,1
10426,Python;Data Analysis;SQL,3,86.59,3,1,0
10427,Java;Data Analysis;Machine Learning,0,78.1,7,0,0
10428,Machine Learning,4,66.3,8,0,1
10429,Java,1,81.33,6,4,1
10430,Machine Learning,5,66.59,0,0,1
10431,SQL,1,77.18,3,0,0
10432,Machine Learning,4,76.35,3,1,0
10433,C++;SQL,3,88.8,9,1,1
10434,Machine Learning,1,67.7,2,3,1
10435,SQL,2,92.87,3,4,1
10436,Machine Learning;Data Analysis;SQL,2,73.05,8,0,0
10437,Python,0,77.76,0,3,1
10438,Python;Data Analysis,4,90.89,1,1,0
10439,Machine Learning;SQL;C++,4,85.02,6,3,1
10440,Python;Java;SQL,1,72.32,8,0,1
10441,Data Analysis,3,75.45,6,3,1
10442,Java,4,72.23,0,2,1
10443,Data Analysis;Python,1,83.79,6,4,1
10444,Java;SQL,1,73.3,5,0,0
10445,Java;Data Analysis,5,89.03,0,2,1
10446,Machine Learning;Data Analysis;Java,5,83.19,0,3,0
10447,C++,4,65.83,1,0,1
10448,Python;SQL,1,72.41,5,3,0
10449,Machine Learning;Python,0,68.86,3,4,0
10450,C++;Machine Learning;Java,0,75.61,3,4,0
10451,Java,5,80.64,5,1,1
10452,Python;Data Analysis;Machine Learning,4,80.27,8,2,0
10453,Python;Machine Learning,3,90.18,0,4,1
10454,Data Analysis;SQL,0,67.57,1,2,1
10455,SQL,0,97.86,7,3,0
10456,Machine Learning,5,73.71,7,2,1
10457,Java;Machine Learning,5,72.01,5,0,0
10458,Data Analysis,4,87.41,5,1,0
10459,SQL;C++,5,92.22,7,2,0
10460,C++;Data Analysis;SQL,2,75.14,1,2,0
10461,Data Analysis;Java;Python,1,89.87,1,4,0
10462,Python,0,95.35,0,0,0
10463,Machine Learning;Data Analysis;Java,2,90.67,5,4,1
10464,C++,3,61.37,5,2,0
10465,SQL,2,93.09,5,3,1
10466,Machine Learning;Python,4,90.98,1,4,0
10467,Java;C++;Python,3,86.77,6,4,1
10468,Java;Python;Data Analysis,3,90.4,2,0,1
10469,Machine Learning;C++;SQL,5,99.18,0,4,0
10470,Data Analysis,2,77.24,0,4,0
10471,Machine Learning;Data Analysis,4,62.69,8,1,0
10472,SQL,0,78.44,2,2,0
10473,Machine Learning;SQL,5,61.86,7,0,0
10474,C++;SQL,2,71.77,9,4,0
10475,Machine Learning;SQL;Python,0,83.48,6,2,1
10476,SQL;Java;Python,2,72.38,1,0,0
10477,Machine Learning;C++,5,87.42,1,4,1
10478,Data Analysis;Python;SQL,0,92.88,3,3,1
10479,Java;Machine Learning,5,76.82,1,1,1
10480,Machine Learning;C++;Python,2,96.01,4,0,1
10481,Python;Data Analysis,3,63.19,9,3,1
10482,SQL;C++,1,93.6,6,0,0
10483,Java;Data Analysis,3,93.14,1,0,0
10484,SQL;Data Analysis,5,72.88,8,1,1
10485,Python;Data Analysis,5,71.95,0,3,0
10486,SQL;Java,5,72.2,1,4,1
10487,C++;Python,0,92.46,6,2,1
10488,C++,4,93.27,4,3,0
10489,Machine Learning;Python;SQL,5,73.19,0,0,1
10490,Machine Learning;Python;Java,3,83.7,3,3,1
10491,Java;Python,1,65.56,7,2,1
10492,SQL;Java;C++,5,78.75,4,3,0
10493,C++;Machine Learning;Java,5,99.95,1,2,0
10494,Machine Learning;C++;SQL,5,66.35,8,1,0
10495,SQL;C++,0,97.9,0,0,0
10496,Java;SQL,5,92.97,0,4,1
10497,Machine Learning,3,98.89,9,3,1
10498,Data Analysis;Java,2,67.18,4,1,0
10499,Data Analysis,4,68.54,8,3,0
10500,SQL,5,60.67,5,1,1
10501,Java,0,88.99,4,2,1
10502,Machine Learning;Python,3,85.76,5,1,0
10503,SQL,5,67.12,5,2,1
10504,C++,0,91.65,8,1,1
10505,Java;SQL;Python,2,71.97,8,3,1
10506,SQL;Data Analysis;Java,1,65.4,4,4,1
10507,Machine Learning;Python,5,76.9,3,0,0
10508,Machine Learning;SQL,3,63.64,0,4,1
10509,C++;SQL,0,70.53,5,1,1
10510,Python;C++;Java,0,74.85,6,2,0
10511,Machine Learning;C++,5,94.07,6,3,0
10512,Java,0,91.7,0,0,1
10513,Java;SQL,1,77.71,5,0,0
10514,Python;Java,0,88.98,7,3,0
10515,Java,4,82.75,2,1,0
10516,Java;Machine Learning;SQL,4,73.63,0,0,0
10517,Machine Learning;SQL;Data Analysis,0,89.03,6,3,1
10518,Java,5,87.34,3,1,0
10519,SQL,4,84.76,4,3,1
10520,Machine Learning;Java;C++,3,84.72,1,0,0
10521,Python,4,87.32,6,4,0
10522,Python;Java,0,75.38,0,0,0
10523,C++;Data Analysis;Java,5,94.76,3,0,0
10524,Machine Learning;Data Analysis;Python,2,66.49,7,4,0
10525,Java;Python,5,95.36,6,1,1
10526,SQL;Java,5,73.69,6,3,1
10527,Java;Data Analysis;Python,5,65.0,6,1,0
10528,Python;C++,3,84.0,4,1,1
10529,Machine Learning;Java,1,75.04,9,3,1
10530,SQL,0,92.62,2,1,1
10531,Java;Machine Learning;Data Analysis,1,77.23,9,2,1
10532,C++;Machine Learning,2,86.74,6,0,0
10533,C++,1,72.33,7,2,1
10534,C++,0,68.38,6,3,0
10535,Java,0,75.52,5,4,0
10536,Python;Java,2,84.27,8,4,1
10537,Java,0,86.28,5,3,0
10538,Java;Machine Learning;Python,2,83.13,4,3,1
10539,Machine Learning;SQL,2,99.52,5,1,0
10540,Java,0,87.64,9,0,1
10541,Python,4,97.26,3,2,0
10542,Python;Machine Learning,2,64.72,5,3,0
10543,Python,0,62.45,3,4,0
10544,Java;Data Analysis;Machine Learning,4,72.44,4,0,1
10545,Machine Learning;Java,2,65.46,5,0,1
10546,Machine Learning;C++,4,81.03,0,1,1
10547,Machine Learning,3,80.76,5,4,1
10548,Python,5,83.0,5,0,1
10549,Data Analysis,3,89.81,0,4,1
10550,Java,4,98.85,6,2,0
10551,Machine Learning;SQL;C++,2,95.13,9,4,1
10552,C++,0,64.73,4,0,1
10553,Java,1,73.54,7,4,1
10554,C++;SQL,0,70.23,4,4,1
10555,C++;Python;SQL,1,67.07,9,4,0
10556,Machine Learning;SQL,1,81.79,4,0,1
10557,Data Analysis,2,82.13,1,2,1
10558,Machine Learning;Data Analysis,4,69.09,3,4,1
10559,Java,0,88.48,3,2,0
10560,SQL,4,89.32,9,0,0
10561,Data Analysis;Java,3,60.84,9,3,0
10562,Data Analysis,2,75.83,7,4,1
10563,Python,2,95.61,2,2,0
10564,Data Analysis;C++,3,80.81,0,4,0
10565,Machine Learning;Python,0,73.91,6,1,0
10566,SQL;C++,5,70.15,8,1,0
10567,C++;SQL,3,69.73,5,0,1
10568,C++,0,63.99,1,2,0
10569,Data Analysis,1,92.69,1,2,0
10570,Machine Learning,2,63.47,0,4,1
10571,SQL;Java,0,71.69,5,1,1
10572,Machine Learning;Python;Data Analysis,4,61.83,7,4,0
10573,C++;Data Analysis;Machine Learning,4,91.26,0,4,1
10574,Data Analysis;C++,2,61.57,0,0,0
10575,Python;SQL,3,72.33,0,3,1
10576,Data Analysis,5,82.93,9,0,1
10577,Data Analysis;C++,3,76.38,4,0,1
10578,Java,0,71.29,6,0,1
10579,Machine Learning,3,71.01,3,4,1
10580,Machine Learning,2,91.91,0,4,0
10581,Data Analysis,0,98.96,0,4,1
10582,SQL;C++;Python,1,73.92,9,4,1
10583,Data Analysis;Python,3,61.57,2,1,1
10584,Machine Learning;Python;Java,3,61.46,4,2,1
10585,Java,5,90.37,4,1,1
10586,Data Analysis,0,82.09,8,2,1
10587,C++,4,91.34,8,4,1
10588,Data Analysis;Machine Learning,3,87.9,8,1,1
10589,C++;Python;Data Analysis,2,96.3,7,2,0
10590,C++;Data Analysis;Java,3,95.43,8,3,0
10591,Java;Data Analysis,5,91.53,7,0,0
10592,Java,1,79.01,7,2,0
10593,C++;Python;SQL,5,72.33,7,1,1
10594,Java;Python;Data Analysis,3,80.28,7,1,0
10595,Data Analysis;Machine Learning,4,80.08,4,3,0
10596,SQL;Machine Learning;Data Analysis,3,84.41,9,2,1
10597,Java;C++,0,67.44,2,0,0
10598,Python,3,86.22,3,1,1
10599,Java;Machine Learning,4,78.26,8,4,0
10600,Java;Python,0,84.81,6,4,0
10601,Python,2,69.58,8,2,0
10602,Java;C++;SQL,0,77.38,6,3,0
10603,Machine Learning,5,68.41,7,0,0
10604,Machine Learning;Java;Data Analysis,1,95.01,2,2,1
10605,Data Analysis;Python;Java,5,79.52,7,2,0
10606,SQL,0,69.0,3,0,0
10607,SQL;Machine Learning,2,61.65,5,1,1
10608,Data Analysis;Machine Learning;C++,3,87.03,0,4,0
10609,Machine Learning;Java,0,68.59,1,1,0
10610,C++,5,99.58,6,3,0
10611,Data Analysis;SQL;Python,0,81.35,5,0,1
10612,Data Analysis;Machine Learning,0,71.56,9,1,0
10613,Data Analysis,0,86.31,4,2,1
10614,C++;SQL,2,71.01,6,2,1
10615,Python;SQL;Java,4,92.81,1,3,1
10616,Java;Python;Machine Learning,4,72.33,9,3,1
10617,SQL,0,99.53,3,0,0
10618,Python;C++;SQL,2,84.21,4,1,1
10619,Data Analysis,2,93.78,7,2,0
10620,C++;SQL,0,62.91,5,0,1
10621,C++,5,73.93,5,0,1
10622,Java;SQL,5,89.5,4,2,0
10623,Java,1,86.2,9,1,1
10624,Java;SQL,0,67.77,4,4,0
10625,SQL;Java,1,74.25,0,3,1
10626,C++,5,70.54,3,1,0
10627,Data Analysis;C++,5,84.53,8,4,0
10628,C++;Machine Learning,0,73.78,1,4,1
10629,C++;SQL,1,72.36,5,2,0
10630,C++;Machine Learning;SQL,1,68.3,1,4,1
10631,C++;Java;Machine Learning,0,76.36,8,3,1
10632,Machine Learning;SQL,1,67.82,4,0,0
10633,SQL;Python;Machine Learning,3,98.5,8,1,0
10634,C++;Java,5,66.18,9,3,1
10635,Python;C++,4,96.53,4,4,1
10636,Java;Machine Learning;C++,2,77.14,8,0,0
10637,C++;Machine Learning,1,75.11,1,0,0
10638,Python;Java,1,69.25,6,4,0
10639,Python;C++;Java,2,85.43,7,3,1
10640,C++;Data Analysis,1,87.42,2,4,1
10641,Machine Learning,2,78.7,0,1,0
10642,Data Analysis,0,62.23,1,0,1
10643,Data Analysis;Python,3,96.74,9,2,0
10644,C++;Machine Learning;Java,3,99.21,4,0,0
10645,Data Analysis;SQL,5,77.24,8,4,1
10646,Python,4,84.55,4,4,1
10647,Machine Learning,1,78.01,0,2,1
10648,SQL,4,72.88,0,2,1
10649,Data Analysis;SQL,0,63.09,1,0,0
10650,Java,3,78.24,0,4,1
10651,Java,0,92.74,7,0,1
10652,C++;Data Analysis,0,60.68,1,3,0
10653,Data Analysis;Python;SQL,1,83.28,7,4,1
10654,C++;Machine Learning,0,95.23,4,0,1
10655,Java;SQL,3,68.7,0,4,1
10656,Machine Learning,4,67.33,3,4,1
10657,Data Analysis;Python,3,90.89,1,1,0
10658,Python;Java,1,70.2,5,0,0
10659,Data Analysis,3,67.68,4,4,0
10660,Machine Learning;Java;Python,2,75.12,8,2,0
10661,C++;Machine Learning,4,75.7,2,2,1
10662,Java;Data Analysis;Machine Learning,2,94.96,4,1,0
10663,Data Analysis;Java,2,84.74,9,4,1
10664,Python;Machine Learning;SQL,5,76.24,6,0,1
10665,Python;C++,1,81.38,8,0,1
10666,C++;Data Analysis,0,98.16,2,2,0
10667,C++,2,64.53,3,3,1
10668,C++,3,68.31,0,4,0
10669,Java;Data Analysis;C++,0,98.5,1,1,1
10670,Python,3,98.29,2,1,0
10671,Python,3,67.09,9,4,0
10672,Java,0,65.8,6,4,0
10673,Python,0,76.84,6,1,0
10674,Data Analysis;Machine Learning;SQL,3,61.99,0,1,1
10675,SQL;Java;C++,1,86.2,8,0,0
10676,Machine Learning;Java,4,63.1,2,1,0
10677,Java,5,62.32,2,2,0
10678,C++;Machine Learning,4,79.41,1,1,1
10679,Python;Machine Learning,1,98.31,2,1,1
10680,Data Analysis,5,77.07,5,2,0
10681,Machine Learning;C++;Data Analysis,0,74.26,9,2,0
10682,Data Analysis;Python;Java,5,99.92,3,4,1
10683,Python;SQL,3,81.28,1,1,1
10684,Data Analysis;SQL;Machine Learning,4,75.01,7,2,0
10685,Machine Learning;Java,5,75.43,0,0,1
10686,Machine Learning,3,67.8,9,3,1
10687,C++;SQL,1,80.49,7,2,0
10688,Data Analysis;Python;Machine Learning,5,77.55,1,3,0
10689,Java,3,70.83,8,1,1
10690,Machine Learning;SQL,1,66.42,3,0,0
10691,Machine Learning,0,72.45,3,0,0
10692,SQL,1,80.35,6,4,1
10693,Data Analysis,1,62.33,2,4,1
10694,Python,4,66.15,9,1,1
10695,SQL,3,97.91,2,2,0
10696,C++;Python,5,81.71,3,0,0
10697,SQL;Machine Learning,4,62.54,9,1,1
10698,Data Analysis;Python;Machine Learning,2,87.72,2,1,1
10699,Machine Learning,1,62.47,9,2,0
10700,Machine Learning;Data Analysis;Python,2,89.55,7,0,0
10701,SQL;Python,4,90.0,8,0,1
10702,SQL,3,86.04,4,0,1
10703,SQL,4,89.29,2,4,0
10704,Python,3,63.52,6,0,0
10705,C++;Data Analysis,3,89.07,2,3,1
10706,SQL;Python;Java,0,65.47,5,2,0
10707,Java;Machine Learning,1,73.58,3,0,1
10708,Data Analysis;Python;SQL,4,97.71,6,2,0
10709,Data Analysis;Java;C++,3,80.12,5,2,0
10710,C++;SQL,4,98.7,6,3,1
10711,Machine Learning;Python,4,63.56,3,0,0
10712,Python,3,79.1,5,2,1
10713,Data Analysis;Python;Machine Learning,5,62.5,9,0,1
10714,Machine Learning;SQL,2,85.21,6,3,0
10715,SQL;C++,1,63.15,9,4,1
10716,C++,1,67.01,7,4,0
10717,Machine Learning;SQL,5,70.35,9,4,1
10718,Python,0,89.95,8,4,1
10719,Python;Java;C++,5,66.56,2,1,1
10720,Python;C++;Java,0,93.87,4,2,0
10721,Data Analysis;Python,0,65.28,9,1,1
10722,Python;Data Analysis,5,61.41,2,0,0
10723,Machine Learning;C++,1,75.8,4,4,1
10724,Machine Learning;C++,2,99.18,1,0,1
10725,Python,1,64.41,2,3,1
10726,Machine Learning;C++;Data Analysis,1,64.07,6,2,0
10727,SQL;Machine Learning,1,90.05,7,3,1
10728,Data Analysis;Machine Learning;Java,5,72.49,4,2,0
10729,Java;Data Analysis;C++,5,88.69,2,3,1
10730,C++,5,68.0,3,3,1
10731,Data Analysis,1,78.4,2,2,0
10732,Python;SQL,2,70.61,2,0,0
10733,Java;SQL;Data Analysis,0,78.06,8,3,0
10734,SQL;Machine Learning,4,90.76,3,2,1
10735,Machine Learning,0,90.48,5,2,1
10736,C++;SQL,0,80.63,2,3,1
10737,Data Analysis;Java,4,97.13,7,0,0
10738,SQL;Java;Data Analysis,1,70.55,3,4,1
10739,Java,2,69.61,7,1,0
10740,Data Analysis;Machine Learning;Java,2,84.55,1,4,1
10741,Java;C++,0,84.85,8,3,0
10742,Data Analysis;Java,4,61.86,1,3,0
10743,C++,3,84.31,2,2,1
10744,C++;SQL;Python,1,74.98,2,0,0
10745,Data Analysis,0,89.9,4,0,1
10746,Machine Learning;SQL,2,92.32,2,3,0
10747,C++;Machine Learning,5,82.09,7,0,0
10748,Machine Learning;Java,5,60.07,9,1,1
10749,Java,4,85.45,6,0,1
10750,Java,4,89.96,0,0,0
10751,SQL;Java;Machine Learning,0,69.96,5,2,1
10752,Java;C++,3,78.59,1,3,0
10753,C++;Machine Learning,2,98.63,7,0,1
10754,Data Analysis;Java;SQL,0,71.92,9,3,0
10755,Python;SQL,3,68.93,7,0,1
10756,Data Analysis;Python;Java,4,68.43,6,0,0
10757,Java;Machine Learning,5,82.35,7,0,1
10758,SQL;C++,1,97.99,0,2,0
10759,Java,5,84.35,7,0,0
10760,Machine Learning,2,72.13,0,4,1
10761,Java;Python,2,85.54,2,1,1
10762,Machine Learning;C++;Java,5,84.99,3,0,0
10763,Python;C++;Java,5,83.88,2,4,1
10764,Data Analysis;Java;C++,3,66.38,1,3,1
10765,C++;Data Analysis,0,85.38,2,2,1
10766,Python;Data Analysis;SQL,4,77.21,8,3,1
10767,SQL,3,60.74,1,2,0
10768,Data Analysis,1,81.59,4,3,0
10769,C++;Machine Learning;Data Analysis,5,99.57,2,3,0
10770,Python,1,73.99,8,1,1
10771,Python;Data Analysis;C++,1,98.62,6,1,1
10772,Java,3,63.85,9,1,0
10773,Python,4,89.3,2,3,1
10774,Data Analysis,2,64.57,1,2,0
10775,Java;Data Analysis,0,70.94,1,1,0
10776,Data Analysis;SQL,2,82.83,4,2,0
10777,Java;Python,4,83.71,8,2,0
10778,Data Analysis;C++,2,91.01,1,0,1
10779,Data Analysis;C++;Machine Learning,5,84.61,1,4,0
10780,Machine Learning,5,83.74,7,3,1
10781,C++;Python;Data Analysis,3,96.49,2,4,0
10782,C++,1,78.09,2,3,1
10783,Data Analysis;Machine Learning,4,69.01,5,2,1
10784,SQL;C++,4,66.47,5,4,0
10785,C++;Data Analysis,2,76.0,5,0,1
10786,Python;Machine Learning,3,88.51,4,4,1
10787,Data Analysis;C++;Java,2,61.7,3,4,1
10788,SQL,2,65.16,8,0,1
10789,Python;Data Analysis,4,64.24,3,0,0
10790,Data Analysis;SQL;Java,2,83.41,0,1,0
10791,SQL,1,69.71,7,3,0
10792,Data Analysis,2,66.65,7,2,0
10793,Data Analysis;SQL,1,83.71,2,4,0
10794,C++,4,90.45,8,4,1
10795,Java;Data Analysis;Machine Learning,3,73.29,6,2,0
10796,Machine Learning,5,83.13,6,0,1
10797,SQL,1,63.92,4,0,0
10798,Machine Learning,3,97.41,2,4,1
10799,Python;C++;Data Analysis,3,73.48,9,4,0
10800,Data Analysis;SQL,1,99.9,4,2,1
10801,Data Analysis;Java,4,99.14,2,2,0
10802,Python;Data Analysis,0,91.15,2,3,0
10803,C++;Machine Learning,3,60.8,0,0,0
10804,Python,3,81.74,3,1,0
10805,Python;Data Analysis,4,63.47,8,1,0
10806,Python,4,95.81,5,2,1
10807,Data Analysis;Java,2,91.59,5,3,0
10808,Python;Data Analysis,4,98.89,5,4,0
10809,Python;Java;C++,3,84.34,4,2,1
10810,Machine Learning;Data Analysis,1,80.89,1,2,0
10811,Java;SQL;C++,0,80.76,4,2,1
10812,Machine Learning;C++,2,75.46,9,1,1
10813,Java;Data Analysis;SQL,1,78.75,2,2,1
10814,Machine Learning;Data Analysis,0,85.42,9,3,0
10815,Java;SQL;C++,0,97.32,1,1,1
10816,Machine Learning,0,83.84,3,3,0
10817,Python,5,94.28,9,1,1
10818,Machine Learning;C++,1,94.51,8,3,1
10819,Machine Learning;Python,2,80.75,6,0,0
10820,C++;Java,2,73.9,9,0,1
10821,Machine Learning;C++;Data Analysis,0,85.58,8,1,0
10822,Data Analysis;Java,1,77.84,2,0,0
10823,Python,5,63.26,1,4,1
10824,Python,0,75.11,8,3,1
10825,Data Analysis;Java,4,99.76,5,1,1
10826,C++;Data Analysis;SQL,2,61.94,9,0,0
10827,Machine Learning,3,87.87,3,1,0
10828,SQL,0,93.65,3,4,0
10829,Machine Learning;SQL,4,85.95,9,1,0
10830,Machine Learning;Java,2,82.79,9,1,1
10831,C++;Java;SQL,5,88.3,5,2,1
10832,Python,1,77.17,6,2,0
10833,Data Analysis,2,63.65,9,2,1
10834,Data Analysis;Java;Python,1,98.49,4,2,0
10835,C++;Python;Machine Learning,1,77.29,7,3,0
10836,Data Analysis;C++,5,86.62,9,4,1
10837,SQL,5,81.25,0,1,0
10838,Machine Learning,0,62.19,0,4,0
10839,Machine Learning,0,98.11,3,1,0
10840,SQL;Java,2,91.7,7,2,0
10841,C++,5,65.96,7,3,1
10842,C++,4,99.27,5,1,0
10843,Java;Python;Data Analysis,2,89.48,4,1,0
10844,SQL,3,78.89,9,0,0
10845,Data Analysis;Java,1,84.45,9,3,0
10846,Machine Learning;Java,1,64.27,1,3,0
10847,Python,0,82.42,4,3,1
10848,Python,4,62.95,4,4,0
10849,Python;Machine Learning;Data Analysis,5,81.79,1,2,1
10850,Machine Learning;Data Analysis;Java,5,82.11,7,0,1
10851,Machine Learning,0,94.98,9,4,0
10852,Machine Learning;Python,3,89.0,4,2,1
10853,Python;SQL;Data Analysis,2,69.98,4,1,1
10854,Machine Learning,2,95.54,0,0,1
10855,Java;SQL;Machine Learning,4,82.93,0,4,1
10856,SQL,0,84.26,0,0,0
10857,Machine Learning;Java;Python,0,66.76,7,2,0
10858,Data Analysis;Java;Python,3,94.31,9,4,0
10859,Data Analysis;Java,2,97.24,1,4,1
10860,C++;Data Analysis;Machine Learning,0,91.0,7,0,0
10861,Java,5,97.63,5,1,0
10862,C++;Java,4,72.09,4,1,1
10863,Data Analysis;Python;Machine Learning,2,94.44,5,1,0
10864,Java,3,79.56,3,2,0
10865,Data Analysis;C++;Python,4,66.56,2,0,0
10866,Machine Learning;SQL,1,86.75,3,2,0
10867,Data Analysis;SQL,5,87.36,8,2,1
10868,Python;SQL,3,71.48,7,1,0
10869,Java;Python;Machine Learning,4,61.1,7,1,1
10870,SQL,0,67.99,0,1,0
10871,Machine Learning;Java;Data Analysis,1,75.99,4,0,1
10872,Machine Learning,3,66.7,5,0,0
10873,C++;Java,0,67.76,8,1,0
10874,C++;Machine Learning;SQL,5,75.66,9,2,0
10875,Python,1,98.47,9,0,1
10876,Machine Learning;Python;SQL,2,90.57,5,4,0
10877,Data Analysis,0,72.79,0,2,1
10878,Machine Learning;Java,4,98.06,0,2,0
10879,C++;SQL,3,85.83,6,3,1
10880,Python;Data Analysis;C++,1,78.22,2,0,1
10881,C++;Data Analysis,0,78.73,6,4,0
10882,Python;Machine Learning;C++,2,76.43,4,0,0
10883,C++;Java,3,69.32,0,2,1
10884,Machine Learning;Data Analysis;Java,3,75.47,7,0,0
10885,Java;C++,0,81.12,8,2,1
10886,Machine Learning;SQL;Python,2,81.12,5,4,1
10887,Data Analysis,5,90.47,1,2,1
10888,C++;Java;Data Analysis,5,74.35,8,1,0
10889,Java;Machine Learning,1,88.67,1,2,0
10890,Java,0,83.12,5,1,1
10891,C++;Data Analysis,1,98.47,9,4,1
10892,Machine Learning;Data Analysis,5,75.41,3,4,1
10893,Machine Learning,3,96.05,5,2,1
10894,Data Analysis;Java;C++,1,92.83,3,1,0
10895,C++;Python;Data Analysis,2,85.51,2,2,1
10896,Java;Data Analysis,4,86.18,7,4,1
10897,Data Analysis;Machine Learning;Python,5,63.39,4,1,0
10898,SQL;Machine Learning,5,98.01,0,3,1
10899,Java;SQL;Python,2,64.28,7,3,1
10900,SQL,1,82.53,2,4,0
10901,Machine Learning;C++,0,73.2,3,1,1
10902,C++;Java,3,77.19,8,2,0
10903,SQL;Machine Learning,4,84.41,2,4,1
10904,C++;SQL,0,96.35,4,4,0
10905,Machine Learning,0,78.3,7,0,0
10906,Machine Learning,2,99.51,5,2,0
10907,Data Analysis;Machine Learning,1,83.71,2,2,0
10908,SQL,5,66.42,7,3,1
10909,Python,5,67.6,4,0,0
10910,SQL;Python;C++,2,88.64,5,2,1
10911,C++,1,62.02,2,2,0
10912,C++;Machine Learning,2,79.21,7,3,0
10913,Java;Machine Learning;Python,5,65.93,3,0,0
10914,Machine Learning,0,77.33,8,0,1
10915,C++;SQL,3,90.0,4,1,0
10916,Machine Learning,1,78.35,0,4,0
10917,C++;Python;Machine Learning,4,66.54,8,1,0
10918,Machine Learning;C++,4,70.08,7,0,0
10919,Python,0,74.7,4,3,1
10920,SQL;Python;Machine Learning,2,62.78,2,1,0
10921,Machine Learning;Java;SQL,2,83.37,8,3,1
10922,Machine Learning;Java,5,84.3,6,0,1
10923,C++;Machine Learning;Data Analysis,0,62.49,7,3,1
10924,Data Analysis;C++,5,76.09,2,1,0
10925,Data Analysis,5,76.56,5,0,1
10926,Data Analysis,4,73.35,3,0,1
10927,Java,5,82.31,2,1,0
10928,Java;Python;Machine Learning,5,73.84,3,4,1
10929,Data Analysis,4,76.66,1,1,0
10930,SQL,2,91.9,4,1,1
10931,Python;Data Analysis;C++,1,66.48,7,2,1
10932,Python;C++;SQL,3,84.76,4,0,0
10933,Machine Learning,5,80.22,1,2,1
10934,C++,1,72.2,6,2,1
10935,Data Analysis;Machine Learning;SQL,4,89.1,7,2,1
10936,Java,1,82.05,3,3,0
10937,Java,3,79.09,2,1,0
10938,C++,1,86.71,7,2,0
10939,Java;Python;Machine Learning,1,92.09,9,3,1
10940,Java;Python,1,98.91,1,3,0
10941,C++,1,85.17,6,0,0
10942,Java;Python;Data Analysis,0,94.98,9,1,1
10943,Java;C++,5,60.04,7,4,1
10944,Data Analysis;C++;Java,4,81.21,4,1,0
10945,Data Analysis;Machine Learning,3,68.59,6,3,0
10946,SQL;Java,4,63.77,8,1,1
10947,Data Analysis;SQL,0,81.28,7,0,0
10948,Data Analysis,0,89.87,4,1,0
10949,C++;Python,0,76.49,3,3,1
10950,SQL;Data Analysis;C++,5,86.8,2,3,1
10951,Machine Learning;SQL;C++,0,79.59,5,2,1
10952,C++;SQL;Python,1,77.48,3,3,1
10953,C++;Machine Learning;Data Analysis,4,71.61,3,0,1
10954,SQL,2,75.3,6,3,0
10955,SQL;Data Analysis;Machine Learning,3,73.99,9,1,0
10956,SQL,0,85.85,4,4,0
10957,Data Analysis;Python,4,64.64,0,3,1
10958,C++;Data Analysis,0,63.71,4,0,1
10959,Machine Learning;C++;SQL,5,86.4,5,0,0
